TransactionID,CustomerID,Products,Timestamp
27119,C903,"Dish Sponge, Fish, Tomato, Honey, Chocolate",2025-04-02
27120,C947,"Soda, Dish Sponge, Chickpeas, Cola, Chips",2025-03-19
27121,C529,"Strawberry, Cereal, Minced Meat, Cola, Onion, Banana, Shampoo, Orange",2025-01-08
27122,C323,"Sausage, Apple, Cola, Flatbread with Meat, Juice, Egg, Cookie, Cheese",2025-04-30
27123,C92,"Rice, Cola, Strawberry, Minced Meat, Soap, Pizza, Detergent, Dish Sponge",2025-01-06
27124,C449,"Milk, Juice, Shampoo, Minced Meat, Cookie, Soap, Orange, Cereal",2025-02-11
27125,C464,"Cookie, Detergent, Chips, Yogurt",2025-01-12
27126,C971,"Cheese, Bread, Honey, Soap, Minced Meat, Cereal, Onion, Butter, Chicken, Fish",2025-01-26
27127,C532,"Chocolate, Lentil, Apple, Tomato, Cereal, Ice Cream, Potato, Chicken, Cucumber",2025-01-08
27128,C195,"Tomato, Cereal, Strawberry, Milk, Cracker, Potato, Cheese, Flatbread with Meat, Chicken",2025-02-14
27129,C127,"Minced Meat, Yogurt, Onion, Tomato, Potato, Pizza, Egg, Strawberry",2025-04-26
27130,C235,"Fish, Bread, Chicken, Lentil, Chips, Dish Sponge, Soda, Onion, Shampoo, Orange",2025-01-02
27131,C293,"Soap, Juice, Strawberry, Honey, Milk, Chocolate, Butter, Fish, Bread, Cereal",2025-02-24
27132,C452,"Chickpeas, Strawberry, Potato, Flatbread with Meat, Detergent, Honey, Soda",2025-02-15
27133,C2,"Chickpeas, Butter, Cucumber, Tomato",2025-04-07
27134,C618,"Juice, Chocolate, Dumpling, Ice Cream, Butter, Detergent, Onion",2025-01-28
27135,C62,"Cereal, Minced Meat, Banana, Detergent, Onion, Pizza",2025-03-23
27136,C474,"Flatbread with Meat, Juice, Chickpeas, Soap, Chips, Cola, Sausage",2025-03-06
27137,C702,"Orange, Banana, Cola",2025-01-10
27138,C130,"Lentil, Dumpling, Tomato, Milk, Beans, Ice Cream, Shampoo",2025-03-18
27139,C80,"Fish, Cola, Dumpling, Pizza, Lentil",2025-02-24
27140,C1,"Cereal, Water, Soda, Orange, Yogurt",2025-02-25
27141,C52,"Cola, Chips, Egg, Minced Meat, Soap, Orange",2025-01-25
27142,C559,"Chickpeas, Cereal, Tomato, Chicken, Beans, Shampoo, Chips, Soda",2025-04-05
27143,C278,"Milk, Fish, Sausage, Ice Cream, Cracker",2025-01-26
27144,C514,"Juice, Egg, Soda, Cereal, Flatbread with Meat",2025-02-15
27145,C103,"Pizza, Juice, Ice Cream, Cracker, Sausage, Cheese, Cereal, Potato, Fish",2025-02-03
27146,C205,"Flatbread with Meat, Apple, Pizza",2025-04-16
27147,C539,"Bread, Pizza, Egg, Shampoo, Sausage, Cucumber, Dish Sponge",2025-03-12
27148,C338,"Pizza, Bread, Potato, Chips, Sausage",2025-02-04
27149,C100,"Tomato, Ice Cream, Rice, Chicken, Chickpeas",2025-01-13
27150,C29,"Cereal, Cheese, Orange",2025-02-03
27151,C500,"Rice, Minced Meat, Egg, Sausage, Dumpling, Lentil, Cucumber, Chicken, Orange",2025-03-17
27152,C620,"Cracker, Honey, Cheese, Butter, Shampoo",2025-01-14
27153,C430,"Shampoo, Cookie, Chocolate, Chicken, Milk",2025-01-25
27154,C333,"Bread, Strawberry, Pizza, Banana, Yogurt, Cheese",2025-01-31
27155,C991,"Soda, Dish Sponge, Cracker, Banana, Butter, Orange, Sausage, Flatbread with Meat",2025-02-03
27156,C229,"Strawberry, Dumpling, Apple, Milk, Potato, Ice Cream",2025-01-27
27157,C95,"Beans, Shampoo, Ice Cream, Fish, Dumpling, Sausage, Water, Lentil, Cucumber",2025-01-30
27158,C115,"Cookie, Banana, Strawberry, Cucumber, Chips, Bread, Detergent",2025-02-02
27159,C737,"Water, Shampoo, Cracker, Chicken, Beans, Apple, Banana",2025-04-28
27160,C733,"Egg, Lentil, Rice, Cucumber, Pizza, Bread, Chickpeas, Strawberry, Water, Butter",2025-01-25
27161,C613,"Cereal, Soap, Minced Meat, Honey",2025-04-14
27162,C657,"Beans, Potato, Chickpeas, Strawberry, Cheese, Rice, Bread, Dumpling, Banana, Dish Sponge",2025-03-16
27163,C496,"Cola, Water, Dish Sponge, Cookie, Chickpeas, Bread, Tomato",2025-04-06
27164,C836,"Yogurt, Apple, Lentil, Egg, Dish Sponge, Cereal",2025-04-17
27165,C142,"Potato, Lentil, Sausage, Strawberry, Onion",2025-01-28
27166,C934,"Tomato, Ice Cream, Minced Meat, Potato, Lentil, Cheese, Milk, Chocolate, Pizza, Chicken, Cereal",2025-03-04
27167,C872,"Chickpeas, Minced Meat, Pizza, Potato, Juice, Apple, Soda, Dish Sponge, Onion",2025-01-30
27168,C121,"Juice, Milk, Flatbread with Meat, Sausage, Cheese, Pizza, Cereal",2025-04-12
27169,C459,"Flatbread with Meat, Potato, Honey, Minced Meat, Yogurt, Milk, Tomato, Cola, Cheese, Cereal",2025-01-06
27170,C524,"Yogurt, Cereal, Juice, Pizza",2025-04-27
27171,C723,"Butter, Detergent, Dumpling, Cereal, Tomato, Cheese, Minced Meat, Beans",2025-01-12
27172,C530,"Ice Cream, Detergent, Apple, Minced Meat, Cookie",2025-04-01
27173,C1,"Fish, Butter, Juice, Dumpling, Water, Potato, Orange, Detergent, Ice Cream",2025-01-05
27174,C709,"Chicken, Flatbread with Meat, Butter, Minced Meat, Water, Dish Sponge, Banana, Soda, Chips, Cola",2025-01-14
27175,C386,"Chips, Pizza, Sausage, Orange, Chicken, Dumpling",2025-04-20
27176,C908,"Soda, Fish, Juice, Pizza, Cereal, Butter, Cracker, Flatbread with Meat",2025-04-03
27177,C241,"Banana, Juice, Egg, Chocolate, Cucumber, Beans, Minced Meat, Cookie, Flatbread with Meat",2025-02-06
27178,C806,"Beans, Chickpeas, Dish Sponge, Potato, Shampoo, Bread, Pizza, Fish, Cookie",2025-01-04
27179,C180,"Chicken, Milk, Orange, Shampoo, Soap, Pizza, Cookie, Lentil, Banana, Cereal",2025-01-29
27180,C754,"Flatbread with Meat, Tomato, Pizza, Chickpeas, Chocolate",2025-04-15
27181,C13,"Egg, Apple, Potato, Flatbread with Meat, Water, Cola, Detergent, Soda",2025-04-07
27182,C579,"Dumpling, Bread, Soda, Banana",2025-04-28
27183,C523,"Dish Sponge, Dumpling, Cola, Orange, Chickpeas",2025-04-16
27184,C687,"Soap, Detergent, Chicken, Dumpling, Cookie, Minced Meat, Chocolate",2025-03-26
27185,C553,"Chicken, Strawberry, Pizza",2025-02-22
27186,C459,"Chicken, Chickpeas, Honey, Cheese",2025-04-07
27187,C82,"Cheese, Strawberry, Beans, Flatbread with Meat, Pizza, Chips, Lentil, Egg, Yogurt, Orange",2025-03-23
27188,C269,"Cereal, Butter, Beans, Cucumber, Orange, Minced Meat, Yogurt, Lentil, Sausage, Cheese",2025-03-18
27189,C568,"Detergent, Cola, Cookie",2025-02-25
27190,C260,"Ice Cream, Orange, Shampoo, Chickpeas",2025-03-16
27191,C750,"Cola, Soap, Cracker, Soda, Dish Sponge, Chips, Rice, Milk, Orange, Banana, Cereal",2025-03-06
27192,C923,"Tomato, Cola, Chocolate, Chicken, Cookie, Chickpeas, Orange, Cucumber, Egg",2025-01-25
27193,C801,"Strawberry, Cucumber, Bread, Sausage, Water, Butter, Apple, Chickpeas",2025-02-06
27194,C807,"Strawberry, Cucumber, Cheese",2025-01-20
27195,C960,"Strawberry, Butter, Chocolate, Shampoo, Chips, Cucumber, Bread, Banana, Pizza, Dish Sponge",2025-03-30
27196,C242,"Juice, Cola, Shampoo, Milk, Cheese, Pizza, Butter, Cereal",2025-02-23
27197,C603,"Potato, Cola, Cucumber, Cookie, Flatbread with Meat",2025-03-29
27198,C11,"Strawberry, Tomato, Sausage, Soda, Yogurt, Cheese, Cola, Chips, Soap",2025-02-17
27199,C601,"Pizza, Chickpeas, Lentil, Potato, Ice Cream",2025-04-15
27200,C707,"Bread, Flatbread with Meat, Cucumber, Chicken, Chickpeas, Juice, Rice, Butter, Dumpling, Orange",2025-02-03
27201,C322,"Lentil, Cereal, Shampoo, Fish",2025-01-04
27202,C447,"Potato, Cracker, Bread, Chickpeas, Ice Cream, Cheese, Honey",2025-01-31
27203,C278,"Juice, Cucumber, Chocolate",2025-01-11
27204,C251,"Soap, Cheese, Soda, Cereal, Fish, Cola, Chocolate, Strawberry, Orange",2025-02-20
27205,C668,"Egg, Potato, Honey, Cereal, Fish, Dumpling",2025-02-24
27206,C465,"Onion, Ice Cream, Tomato, Dish Sponge, Minced Meat, Egg, Cracker",2025-02-01
27207,C118,"Potato, Chocolate, Strawberry, Flatbread with Meat, Onion, Cucumber, Detergent, Fish, Chips, Dish Sponge",2025-04-29
27208,C726,"Honey, Cucumber, Potato, Lentil, Banana, Dish Sponge, Shampoo, Chocolate, Milk",2025-01-31
27209,C302,"Bread, Chickpeas, Pizza, Apple, Cucumber",2025-04-27
27210,C42,"Cucumber, Milk, Butter, Pizza, Potato, Cereal",2025-01-02
27211,C327,"Fish, Tomato, Cola, Cereal, Bread",2025-04-08
27212,C618,"Fish, Chocolate, Cracker, Pizza",2025-01-16
27213,C41,"Strawberry, Rice, Pizza, Ice Cream, Apple, Shampoo, Minced Meat, Cheese",2025-02-01
27214,C830,"Cracker, Flatbread with Meat, Dish Sponge, Cookie, Banana, Cereal, Chicken",2025-04-15
27215,C883,"Juice, Chips, Strawberry, Chickpeas, Rice, Soda, Detergent",2025-01-22
27216,C907,"Cereal, Detergent, Minced Meat, Pizza, Strawberry, Cucumber, Sausage, Chickpeas, Soda, Banana",2025-04-17
27217,C370,"Soda, Egg, Dish Sponge, Minced Meat, Dumpling, Cola, Chickpeas, Strawberry",2025-03-24
27218,C958,"Minced Meat, Detergent, Butter, Milk, Rice, Beans, Yogurt",2025-03-25
27219,C532,"Milk, Potato, Chickpeas, Cereal",2025-01-18
27220,C48,"Chocolate, Pizza, Cheese, Banana, Lentil, Dumpling, Soap, Egg, Shampoo",2025-03-23
27221,C909,"Soap, Cereal, Lentil, Shampoo, Cookie, Cracker, Potato, Apple, Chicken, Water",2025-01-12
27222,C613,"Bread, Potato, Ice Cream, Juice, Cucumber, Apple, Honey, Butter, Strawberry",2025-04-07
27223,C539,"Cereal, Lentil, Chocolate, Soda, Pizza, Ice Cream, Water, Egg",2025-04-02
27224,C460,"Pizza, Fish, Banana, Dumpling, Cracker, Onion, Ice Cream",2025-01-11
27225,C480,"Dumpling, Detergent, Beans, Cucumber",2025-01-22
27226,C277,"Beans, Apple, Cookie",2025-04-19
27227,C529,"Ice Cream, Apple, Strawberry, Pizza, Fish, Tomato, Cola, Cracker, Dish Sponge, Cookie",2025-04-17
27228,C395,"Juice, Flatbread with Meat, Lentil, Orange, Ice Cream, Pizza, Onion, Dumpling, Cheese, Detergent",2025-03-04
27229,C904,"Egg, Chips, Tomato, Milk, Beans, Cereal",2025-01-09
27230,C830,"Water, Soda, Minced Meat, Chips, Juice, Apple, Beans, Honey",2025-03-27
27231,C346,"Bread, Lentil, Strawberry, Dumpling, Sausage, Fish, Cola, Beans",2025-03-15
27232,C470,"Lentil, Yogurt, Tomato, Beans, Egg",2025-01-14
27233,C88,"Lentil, Dish Sponge, Water, Shampoo",2025-01-19
27234,C882,"Ice Cream, Shampoo, Bread, Lentil, Pizza, Strawberry, Rice",2025-02-03
27235,C300,"Lentil, Ice Cream, Sausage, Soap, Chickpeas, Milk, Cucumber, Cereal",2025-03-05
27236,C558,"Shampoo, Chocolate, Sausage, Beans",2025-04-19
27237,C824,"Apple, Cola, Bread, Butter, Cereal",2025-01-05
27238,C446,"Apple, Chocolate, Cucumber, Flatbread with Meat, Honey, Juice, Cola, Tomato, Pizza",2025-02-18
27239,C375,"Cheese, Juice, Rice, Apple, Ice Cream, Honey, Beans, Pizza",2025-02-06
27240,C233,"Rice, Fish, Beans, Strawberry, Apple, Yogurt, Soda, Tomato",2025-02-22
27241,C926,"Rice, Juice, Chickpeas, Flatbread with Meat, Tomato, Fish, Apple, Soda",2025-03-20
27242,C937,"Chocolate, Yogurt, Potato, Orange, Rice, Fish, Cereal, Minced Meat, Ice Cream",2025-04-17
27243,C736,"Strawberry, Orange, Juice, Fish",2025-02-01
27244,C804,"Sausage, Bread, Butter, Potato, Cucumber, Yogurt",2025-03-27
27245,C963,"Egg, Flatbread with Meat, Orange, Cracker",2025-02-13
27246,C826,"Dumpling, Chips, Detergent, Juice, Cracker, Banana, Cheese, Chickpeas, Rice",2025-03-19
27247,C125,"Strawberry, Cucumber, Flatbread with Meat",2025-01-27
27248,C546,"Chocolate, Dish Sponge, Strawberry",2025-03-22
27249,C174,"Dumpling, Chicken, Yogurt",2025-02-18
27250,C275,"Pizza, Dumpling, Bread, Banana, Soda",2025-04-29
27251,C888,"Orange, Cola, Minced Meat, Flatbread with Meat",2025-03-05
27252,C853,"Minced Meat, Apple, Soap, Cheese, Orange, Egg, Chips",2025-02-15
27253,C438,"Dish Sponge, Lentil, Detergent, Milk, Juice, Butter, Rice, Cereal",2025-01-12
27254,C877,"Cola, Rice, Bread, Fish, Minced Meat, Chips, Yogurt, Cheese",2025-02-09
27255,C251,"Chocolate, Juice, Strawberry, Minced Meat, Cereal, Soda, Chips, Beans",2025-02-15
27256,C957,"Shampoo, Cola, Cracker",2025-02-10
27257,C834,"Strawberry, Cucumber, Cola, Sausage",2025-01-18
27258,C573,"Water, Soda, Lentil, Beans, Strawberry, Dish Sponge",2025-04-27
27259,C16,"Chickpeas, Water, Beans, Cola, Bread, Cracker, Pizza, Chips, Cucumber",2025-01-17
27260,C651,"Water, Chickpeas, Beans, Sausage, Rice, Chicken, Fish, Butter, Egg, Pizza",2025-01-01
27261,C199,"Chips, Strawberry, Detergent",2025-01-16
27262,C456,"Milk, Lentil, Minced Meat, Cereal",2025-01-05
27263,C837,"Juice, Sausage, Potato, Cucumber, Soda, Cheese, Cereal",2025-03-22
27264,C844,"Soda, Chickpeas, Flatbread with Meat, Milk, Tomato, Cereal, Honey",2025-02-22
27265,C431,"Tomato, Chocolate, Minced Meat, Cola, Beans, Milk, Chickpeas, Onion, Cucumber, Dish Sponge",2025-04-04
27266,C826,"Apple, Shampoo, Flatbread with Meat, Cookie",2025-02-15
27267,C924,"Butter, Tomato, Beans, Cola, Dish Sponge, Sausage, Fish",2025-03-21
27268,C38,"Cracker, Yogurt, Beans, Cereal, Milk, Soap, Chicken, Ice Cream, Shampoo",2025-03-03
27269,C958,"Cheese, Rice, Sausage, Butter, Chips, Milk, Juice, Cucumber, Cracker, Cereal",2025-01-27
27270,C793,"Honey, Onion, Flatbread with Meat, Chocolate, Potato",2025-01-03
27271,C952,"Dish Sponge, Beans, Cheese, Apple",2025-02-26
27272,C12,"Rice, Ice Cream, Dish Sponge, Juice, Orange, Soap, Pizza, Cola, Water",2025-04-18
27273,C277,"Soda, Minced Meat, Pizza, Onion",2025-03-28
27274,C40,"Potato, Cola, Dumpling",2025-01-17
27275,C124,"Cracker, Butter, Onion, Milk",2025-03-18
27276,C935,"Cracker, Ice Cream, Banana, Fish, Dish Sponge, Chickpeas, Apple, Butter",2025-02-04
27277,C120,"Sausage, Cheese, Strawberry, Banana, Shampoo",2025-04-06
27278,C504,"Chips, Soap, Tomato, Banana, Cucumber, Rice, Cheese, Dish Sponge",2025-03-21
27279,C596,"Chocolate, Cookie, Cheese, Soda, Orange, Water, Fish, Onion",2025-03-16
27280,C808,"Flatbread with Meat, Apple, Pizza, Cucumber, Banana, Minced Meat, Onion, Potato, Sausage",2025-02-22
27281,C155,"Cookie, Beans, Dish Sponge, Soap, Chips, Yogurt, Butter, Ice Cream",2025-01-30
27282,C112,"Yogurt, Flatbread with Meat, Detergent, Tomato, Ice Cream, Milk, Cereal",2025-01-18
27283,C975,"Onion, Cookie, Ice Cream, Egg, Chips, Tomato, Dish Sponge, Soap, Dumpling, Pizza",2025-03-25
27284,C466,"Cookie, Honey, Dumpling, Dish Sponge, Yogurt, Detergent",2025-04-11
27285,C935,"Potato, Banana, Juice, Tomato, Chickpeas, Bread, Ice Cream, Dish Sponge",2025-04-17
27286,C995,"Soda, Flatbread with Meat, Onion, Soap",2025-04-28
27287,C165,"Chicken, Pizza, Cucumber, Fish, Cereal, Ice Cream, Detergent, Rice, Cola",2025-03-02
27288,C796,"Shampoo, Dumpling, Chocolate, Orange, Cookie, Cracker",2025-01-15
27289,C71,"Tomato, Yogurt, Chocolate",2025-04-02
27290,C476,"Water, Cola, Apple, Cereal, Orange, Chickpeas, Detergent, Chips, Yogurt, Dumpling",2025-01-14
27291,C801,"Flatbread with Meat, Milk, Detergent, Soda, Cereal, Chocolate, Onion, Apple, Potato",2025-04-08
27292,C371,"Minced Meat, Cookie, Soda, Water, Egg, Fish, Yogurt, Pizza",2025-02-17
27293,C567,"Apple, Lentil, Pizza, Fish",2025-01-23
27294,C370,"Ice Cream, Detergent, Juice, Milk, Bread, Cucumber, Orange, Onion",2025-01-17
27295,C466,"Soap, Banana, Cucumber, Bread, Cookie",2025-03-12
27296,C839,"Minced Meat, Cookie, Onion",2025-01-29
27297,C66,"Cucumber, Detergent, Juice, Potato, Cookie, Cereal, Onion, Bread, Strawberry, Chips",2025-01-25
27298,C749,"Dumpling, Chocolate, Sausage, Flatbread with Meat, Water, Strawberry, Soda",2025-01-13
27299,C643,"Detergent, Chickpeas, Water, Apple, Butter, Beans, Dumpling, Milk, Cereal",2025-03-14
27300,C3,"Banana, Minced Meat, Cracker, Honey, Yogurt, Soda",2025-02-18
27301,C527,"Butter, Cereal, Yogurt",2025-02-04
27302,C866,"Honey, Milk, Cookie, Lentil, Potato, Cheese, Juice, Cereal",2025-02-19
27303,C217,"Flatbread with Meat, Egg, Pizza, Tomato",2025-02-24
27304,C419,"Egg, Honey, Chips, Chickpeas, Ice Cream, Cracker, Chicken, Dumpling, Yogurt",2025-01-26
27305,C232,"Detergent, Onion, Yogurt, Apple, Chicken, Cheese, Rice, Cucumber, Pizza",2025-01-29
27306,C967,"Shampoo, Cookie, Orange, Chocolate, Rice, Cracker, Water, Chickpeas, Onion, Cucumber",2025-03-28
27307,C679,"Lentil, Cola, Cracker, Potato, Chips",2025-01-04
27308,C488,"Rice, Chocolate, Lentil, Soap, Fish, Shampoo, Juice, Chickpeas, Banana, Cereal",2025-01-31
27309,C254,"Detergent, Cucumber, Chicken, Sausage, Cola",2025-04-01
27310,C792,"Banana, Soap, Fish, Chips, Rice, Milk, Cereal",2025-04-11
27311,C901,"Shampoo, Rice, Chocolate, Chicken, Cereal, Dish Sponge",2025-03-10
27312,C766,"Shampoo, Orange, Milk, Lentil, Minced Meat, Butter, Onion",2025-03-07
27313,C691,"Egg, Juice, Shampoo, Bread, Chickpeas, Ice Cream, Milk, Cereal",2025-02-22
27314,C568,"Onion, Minced Meat, Ice Cream, Chickpeas, Bread",2025-04-24
27315,C291,"Ice Cream, Apple, Honey, Chocolate, Dish Sponge, Cracker, Detergent, Bread, Cola, Cookie",2025-04-06
27316,C442,"Detergent, Egg, Soda, Lentil, Potato, Soap, Cracker, Pizza, Yogurt, Cola",2025-03-20
27317,C881,"Chicken, Minced Meat, Dumpling, Fish, Yogurt, Lentil",2025-04-21
27318,C925,"Minced Meat, Banana, Rice, Ice Cream",2025-02-06
27319,C893,"Flatbread with Meat, Egg, Milk, Cracker, Soda, Ice Cream, Yogurt, Pizza, Orange, Strawberry, Cereal",2025-03-01
27320,C38,"Cracker, Milk, Chicken, Tomato",2025-04-09
27321,C720,"Cereal, Minced Meat, Soda, Chips, Beans, Detergent, Honey",2025-01-19
27322,C599,"Cereal, Ice Cream, Chicken, Apple, Banana, Chickpeas, Fish, Chips, Egg",2025-02-20
27323,C54,"Dish Sponge, Sausage, Water, Shampoo, Cereal, Banana, Apple, Strawberry, Lentil",2025-04-22
27324,C453,"Minced Meat, Chicken, Sausage, Detergent, Water, Cookie, Chocolate",2025-04-10
27325,C246,"Rice, Water, Flatbread with Meat, Tomato, Chocolate, Dish Sponge, Milk, Cereal",2025-01-28
27326,C123,"Milk, Cola, Apple, Tomato, Orange, Chickpeas, Cereal",2025-01-05
27327,C847,"Dumpling, Chips, Honey, Sausage, Rice, Cola, Dish Sponge, Apple, Ice Cream",2025-03-27
27328,C85,"Milk, Cereal, Juice, Banana, Shampoo, Chocolate, Potato, Rice, Soda",2025-03-28
27329,C133,"Cucumber, Onion, Egg, Honey, Orange, Dish Sponge, Chips, Cracker, Lentil, Yogurt",2025-02-08
27330,C60,"Beans, Strawberry, Sausage",2025-01-14
27331,C714,"Butter, Beans, Rice, Milk, Water, Minced Meat, Fish, Lentil, Dish Sponge, Cereal",2025-03-29
27332,C16,"Ice Cream, Cola, Chicken",2025-02-13
27333,C6,"Pizza, Water, Honey, Cereal, Bread, Shampoo, Dumpling, Detergent, Cola",2025-04-18
27334,C762,"Milk, Orange, Rice, Ice Cream, Apple, Chicken, Cereal",2025-03-22
27335,C835,"Dish Sponge, Chickpeas, Detergent, Cola, Dumpling, Cheese, Chicken, Tomato, Egg",2025-04-28
27336,C881,"Chips, Soda, Cookie, Butter, Orange, Chickpeas, Dish Sponge, Soap, Cucumber",2025-02-05
27337,C84,"Chickpeas, Strawberry, Chocolate, Cheese, Egg, Banana, Water, Detergent",2025-03-21
27338,C942,"Chicken, Honey, Bread, Shampoo, Apple, Beans, Milk, Cereal",2025-04-27
27339,C448,"Strawberry, Honey, Fish, Onion, Potato",2025-02-15
27340,C474,"Ice Cream, Cola, Shampoo, Cucumber, Honey, Soda",2025-03-18
27341,C40,"Soda, Honey, Rice",2025-04-19
27342,C931,"Apple, Onion, Butter, Soap, Juice, Ice Cream, Tomato",2025-02-12
27343,C86,"Orange, Detergent, Apple, Sausage, Water",2025-03-14
27344,C400,"Ice Cream, Sausage, Chicken, Water, Flatbread with Meat, Yogurt, Potato, Dumpling, Fish, Dish Sponge",2025-02-18
27345,C230,"Ice Cream, Tomato, Juice, Banana, Milk, Sausage, Detergent, Cereal",2025-03-06
27346,C632,"Milk, Yogurt, Soap, Apple, Banana, Chicken, Sausage, Shampoo, Onion",2025-03-20
27347,C460,"Juice, Pizza, Soda, Bread, Beans, Onion, Cucumber, Apple, Cookie",2025-04-16
27348,C759,"Water, Soda, Ice Cream, Beans, Egg, Juice, Tomato, Minced Meat, Dumpling, Shampoo",2025-04-09
27349,C890,"Chickpeas, Sausage, Butter, Cereal",2025-03-22
27350,C828,"Water, Cola, Cheese, Ice Cream, Cookie, Chicken, Apple",2025-01-07
27351,C409,"Orange, Honey, Banana",2025-04-21
27352,C892,"Chips, Onion, Dumpling, Cereal, Beans, Fish, Banana, Butter",2025-02-03
27353,C354,"Water, Bread, Apple, Yogurt",2025-01-26
27354,C382,"Dish Sponge, Chips, Cereal, Detergent, Chicken, Sausage, Apple",2025-02-28
27355,C237,"Tomato, Water, Chicken, Cereal, Strawberry, Sausage, Pizza",2025-02-14
27356,C299,"Bread, Sausage, Tomato, Shampoo, Cola, Dumpling, Soap, Pizza, Yogurt",2025-04-18
27357,C447,"Soap, Onion, Beans, Potato, Cola, Bread, Yogurt",2025-01-07
27358,C77,"Egg, Soda, Chocolate, Rice, Detergent, Chickpeas, Cracker, Dumpling, Banana",2025-03-05
27359,C650,"Strawberry, Yogurt, Soda, Flatbread with Meat, Cheese, Cracker",2025-02-06
27360,C37,"Chicken, Detergent, Yogurt, Soap, Cola, Sausage, Lentil",2025-01-28
27361,C161,"Milk, Strawberry, Detergent, Dish Sponge, Flatbread with Meat, Pizza, Cheese, Cereal",2025-02-07
27362,C997,"Potato, Yogurt, Dumpling, Apple, Butter, Cola, Banana, Flatbread with Meat, Water, Fish",2025-01-18
27363,C18,"Soda, Shampoo, Soap, Dumpling, Onion, Water",2025-03-23
27364,C102,"Cracker, Rice, Banana, Lentil, Chips, Chickpeas",2025-04-30
27365,C548,"Potato, Soap, Water, Shampoo, Strawberry, Chocolate, Soda, Cookie, Cucumber",2025-04-19
27366,C952,"Fish, Chips, Shampoo, Banana, Cookie",2025-02-23
27367,C614,"Potato, Fish, Cookie, Detergent, Soap, Yogurt, Soda",2025-01-23
27368,C104,"Strawberry, Ice Cream, Soap, Flatbread with Meat, Milk, Cereal",2025-02-27
27369,C110,"Milk, Cola, Lentil, Cereal",2025-04-13
27370,C375,"Soap, Egg, Cucumber, Banana",2025-04-10
27371,C755,"Banana, Soda, Chicken, Cucumber",2025-03-14
27372,C857,"Cheese, Lentil, Cola, Sausage, Water, Strawberry, Detergent, Tomato",2025-03-28
27373,C934,"Cookie, Fish, Chickpeas, Butter, Strawberry, Cereal, Soap, Chocolate, Tomato",2025-03-02
27374,C447,"Chocolate, Strawberry, Sausage, Cheese, Rice, Potato, Flatbread with Meat, Yogurt, Soda, Cracker",2025-04-18
27375,C946,"Chocolate, Flatbread with Meat, Cereal, Apple, Orange, Potato, Cracker, Shampoo",2025-02-26
27376,C349,"Shampoo, Chicken, Soda, Cola, Cereal",2025-02-17
27377,C339,"Cracker, Tomato, Lentil, Chickpeas",2025-04-10
27378,C497,"Egg, Minced Meat, Apple",2025-02-22
27379,C67,"Yogurt, Cereal, Ice Cream, Rice, Banana, Chicken",2025-04-10
27380,C866,"Cola, Cucumber, Cereal, Shampoo, Fish, Honey, Chips, Flatbread with Meat, Chickpeas",2025-03-30
